play_id,outcome,frame_m3,frame_m6,frame_diff,total_frames
Week_12_CAR_vs_TEN_031_Q3_306_CAR,complete,0,6,6,7
Week_12_CAR_vs_TEN_032_Q3_024_TEN,complete,0,3,3,15
Week_12_CAR_vs_TEN_033_Q4_1500_TEN,incomplete,0,7,7,17
Week_12_CAR_vs_TEN_034_Q4_1410_TEN,incomplete,8,4,4,9
Week_12_CAR_vs_TEN_035_Q4_1145_CAR,incomplete,9,6,3,10
Week_12_CAR_vs_TEN_036_Q4_1133_TEN,complete,0,3,3,11
Week_12_CAR_vs_TEN_037_Q4_1013_TEN,incomplete,0,8,8,15
Week_12_CAR_vs_TEN_038_Q4_850_CAR,complete,0,12,12,16
Week_12_CAR_vs_TEN_039_Q4_806_CAR,complete,0,1,1,12
Week_12_CAR_vs_TEN_040_Q4_511_TEN,complete,0,1,1,16
Week_12_CAR_vs_TEN_041_Q4_257_CAR,complete,0,3,3,10
Week_12_CAR_vs_TEN_042_Q4_221_CAR,complete,8,6,2,9
Week_12_CHI_vs_MIN_001_Q1_1328_CHI,complete,0,1,1,7
Week_12_CHI_vs_MIN_002_Q1_1130_CHI,complete,0,4,4,5
Week_12_CHI_vs_MIN_003_Q1_1041_CHI,complete,0,3,3,8
Week_12_CHI_vs_MIN_004_Q1_553_MIN,incomplete,0,19,19,25
Week_12_CHI_vs_MIN_005_Q1_341_CHI,complete,11,11,0,12
Week_12_CHI_vs_MIN_006_Q1_150_CHI,complete,0,6,6,7
Week_12_CHI_vs_MIN_007_Q1_022_CHI,complete,9,9,0,10
Week_12_CHI_vs_MIN_008_Q2_1143_MIN,interception,5,5,0,17
Week_12_CHI_vs_MIN_009_Q2_1125_CHI,complete,0,7,7,8
Week_12_CHI_vs_MIN_010_Q2_1046_CHI,incomplete,4,4,0,14
Week_12_CHI_vs_MIN_011_Q2_940_MIN,complete,0,3,3,10
Week_12_CHI_vs_MIN_012_Q2_853_MIN,complete,0,7,7,10
Week_12_CHI_vs_MIN_013_Q2_734_MIN,interception,0,8,8,9
Week_12_CHI_vs_MIN_014_Q2_522_CHI,incomplete,0,11,11,16
Week_12_CHI_vs_MIN_015_Q2_506_MIN,complete,0,10,10,11
Week_12_CHI_vs_MIN_016_Q2_427_MIN,complete,0,5,5,8
Week_12_CHI_vs_MIN_017_Q2_341_MIN,incomplete,3,1,2,12
Week_12_CHI_vs_MIN_018_Q2_112_MIN,complete,21,21,0,22
Week_12_CHI_vs_MIN_019_Q2_049_MIN,complete,0,10,10,11
Week_12_CHI_vs_MIN_020_Q3_1335_MIN,complete,0,8,8,9
Week_12_CHI_vs_MIN_021_Q3_1256_MIN,complete,0,3,3,13
Week_12_CHI_vs_MIN_022_Q3_1213_MIN,complete,0,10,10,13
Week_12_CHI_vs_MIN_023_Q3_450_MIN,complete,0,8,8,9
Week_12_CHI_vs_MIN_024_Q3_409_MIN,complete,0,1,1,8
Week_12_CHI_vs_MIN_025_Q3_329_MIN,complete,0,4,4,12
Week_12_CHI_vs_MIN_026_Q3_246_MIN,interception,2,1,1,8
Week_12_CHI_vs_MIN_027_Q3_043_CHI,complete,0,4,4,12
Week_12_CHI_vs_MIN_028_Q3_001_CHI,complete,5,5,0,6
Week_12_CHI_vs_MIN_029_Q4_1415_MIN,complete,0,3,3,11
Week_12_CHI_vs_MIN_030_Q4_1304_MIN,complete,0,1,1,6
Week_12_CHI_vs_MIN_031_Q4_1112_CHI,complete,0,9,9,10
Week_12_CHI_vs_MIN_032_Q4_829_MIN,complete,0,9,9,10
Week_12_CHI_vs_MIN_033_Q4_740_MIN,complete,0,1,1,11
Week_12_CHI_vs_MIN_034_Q4_630_MIN,complete,0,1,1,13
Week_12_CHI_vs_MIN_035_Q4_558_MIN,complete,0,12,12,13
Week_12_CHI_vs_MIN_036_Q4_447_CHI,complete,0,5,5,8
Week_12_CHI_vs_MIN_037_Q4_229_CHI,complete,0,4,4,7
Week_12_CHI_vs_MIN_038_Q4_106_CHI,complete,0,1,1,14
Week_12_CHI_vs_MIN_039_Q4_005_MIN,complete,0,5,5,11
Week_12_CLE_vs_DEN_001_Q1_1429_CLE,complete,0,7,7,8
Week_12_CLE_vs_DEN_002_Q1_1350_CLE,incomplete,2,1,1,6
Week_12_CLE_vs_DEN_003_Q1_945_DEN,incomplete,0,3,3,20
Week_12_CLE_vs_DEN_004_Q1_859_DEN,complete,0,1,1,20
Week_12_CLE_vs_DEN_005_Q1_814_CLE,complete,0,1,1,8
Week_12_CLE_vs_DEN_006_Q1_731_CLE,complete,0,1,1,9
Week_12_CLE_vs_DEN_007_Q1_649_CLE,complete,0,3,3,12
Week_12_CLE_vs_DEN_008_Q1_517_CLE,complete,5,3,2,6
Week_12_CLE_vs_DEN_009_Q1_437_DEN,incomplete,8,6,2,9
Week_12_CLE_vs_DEN_010_Q1_216_CLE,incomplete,0,1,1,15
Week_12_CLE_vs_DEN_011_Q1_131_DEN,incomplete,4,1,3,9
Week_12_CLE_vs_DEN_012_Q2_1500_DEN,incomplete,0,3,3,7
Week_12_CLE_vs_DEN_013_Q2_1420_DEN,complete,0,10,10,13
Week_12_CLE_vs_DEN_014_Q2_1111_CLE,incomplete,2,1,1,13
Week_12_CLE_vs_DEN_015_Q2_812_CLE,incomplete,0,10,10,11
Week_12_CLE_vs_DEN_016_Q2_807_CLE,complete,0,1,1,9
Week_12_CLE_vs_DEN_017_Q2_612_CLE,incomplete,0,1,1,27
Week_12_CLE_vs_DEN_018_Q2_607_CLE,incomplete,6,6,0,7
Week_12_CLE_vs_DEN_019_Q2_559_DEN,complete,0,3,3,9
Week_12_CLE_vs_DEN_020_Q2_352_DEN,incomplete,0,4,4,20
Week_12_CLE_vs_DEN_021_Q2_342_DEN,complete,3,1,2,7
Week_12_CLE_vs_DEN_022_Q2_304_CLE,complete,0,1,1,14
Week_12_CLE_vs_DEN_023_Q2_239_CLE,incomplete,8,5,3,9
Week_12_CLE_vs_DEN_024_Q2_114_CLE,complete,0,8,8,9
Week_12_CLE_vs_DEN_025_Q2_106_CLE,complete,0,4,4,11
Week_12_CLE_vs_DEN_026_Q3_1500_DEN,complete,0,8,8,11
Week_12_CLE_vs_DEN_027_Q3_1306_CLE,incomplete,2,1,1,7
Week_12_CLE_vs_DEN_028_Q3_1219_CLE,complete,19,1,18,20
Week_12_CLE_vs_DEN_029_Q3_1112_CLE,complete,0,1,1,15
Week_12_CLE_vs_DEN_030_Q3_950_CLE,complete,0,1,1,12
Week_12_CLE_vs_DEN_031_Q3_734_CLE,incomplete,0,11,11,14
Week_12_CLE_vs_DEN_032_Q3_646_CLE,complete,0,1,1,6
Week_12_CLE_vs_DEN_033_Q3_625_DEN,complete,1,1,0,6
Week_12_CLE_vs_DEN_034_Q3_543_DEN,complete,0,7,7,10
Week_12_CLE_vs_DEN_035_Q3_253_DEN,incomplete,0,1,1,14
Week_12_CLE_vs_DEN_036_Q3_125_CLE,incomplete,4,3,1,9
Week_12_CLE_vs_DEN_037_Q3_120_CLE,complete,5,5,0,8
Week_12_CLE_vs_DEN_038_Q4_1344_DEN,incomplete,3,3,0,13
Week_12_CLE_vs_DEN_039_Q4_1048_DEN,complete,0,1,1,7
Week_12_CLE_vs_DEN_040_Q4_1007_CLE,complete,0,9,9,10
Week_12_CLE_vs_DEN_041_Q4_951_CLE,complete,3,12,9,18
Week_12_CLE_vs_DEN_042_Q4_922_CLE,incomplete,0,1,1,24
Week_12_CLE_vs_DEN_043_Q4_833_CLE,incomplete,2,1,1,8
Week_12_CLE_vs_DEN_044_Q4_700_DEN,complete,1,7,6,21
Week_12_CLE_vs_DEN_045_Q4_539_DEN,complete,0,4,4,9
Week_12_CLE_vs_DEN_046_Q4_419_CLE,complete,0,9,9,12
Week_12_CLE_vs_DEN_047_Q4_415_CLE,complete,0,7,7,10
Week_12_CLE_vs_DEN_048_Q4_409_CLE,incomplete,0,15,15,18
Week_12_CLE_vs_DEN_049_Q4_327_CLE,complete,0,10,10,11
Week_12_CLE_vs_DEN_050_Q4_256_CLE,incomplete,6,6,0,7
Week_12_CLE_vs_DEN_051_Q4_232_CLE,incomplete,1,1,0,12
Week_12_CLE_vs_DEN_052_Q4_228_CLE,incomplete,1,11,10,15
Week_12_GB_vs_DET_001_Q1_1500_GB,complete,20,20,0,31
Week_12_GB_vs_DET_002_Q1_1419_GB,complete,0,4,4,9
Week_12_GB_vs_DET_003_Q1_1221_GB,complete,3,3,0,7
Week_12_GB_vs_DET_004_Q1_1103_DET,complete,0,3,3,7
Week_12_GB_vs_DET_005_Q1_953_DET,complete,0,6,6,14
Week_12_GB_vs_DET_006_Q1_834_DET,complete,6,3,3,9
Week_12_GB_vs_DET_007_Q1_753_GB,complete,0,11,11,12
Week_12_GB_vs_DET_008_Q1_633_GB,complete,0,1,1,15
Week_12_GB_vs_DET_009_Q1_555_GB,complete,0,6,6,10
Week_12_GB_vs_DET_010_Q1_431_GB,complete,0,7,7,11
Week_12_GB_vs_DET_011_Q1_313_GB,complete,0,1,1,14
Week_12_GB_vs_DET_012_Q1_135_DET,incomplete,0,1,1,11
Week_12_GB_vs_DET_013_Q1_007_GB,complete,0,3,3,7
Week_12_GB_vs_DET_014_Q2_1239_DET,complete,0,7,7,10
Week_12_GB_vs_DET_015_Q2_1202_DET,complete,0,4,4,8
Week_12_GB_vs_DET_016_Q2_1048_DET,incomplete,3,3,0,8
Week_12_GB_vs_DET_017_Q2_1038_GB,complete,9,7,2,10
Week_12_GB_vs_DET_018_Q2_854_GB,complete,0,4,4,8
Week_12_GB_vs_DET_019_Q2_740_GB,complete,0,3,3,13
Week_12_GB_vs_DET_020_Q2_608_GB,incomplete,0,1,1,13
Week_12_GB_vs_DET_021_Q2_605_GB,incomplete,0,10,10,25
Week_12_GB_vs_DET_022_Q2_354_DET,complete,0,6,6,9
Week_12_GB_vs_DET_023_Q2_321_DET,complete,0,1,1,10
Week_12_GB_vs_DET_024_Q2_242_DET,complete,0,4,4,8
Week_12_GB_vs_DET_025_Q2_056_GB,incomplete,0,15,15,16
Week_12_GB_vs_DET_026_Q2_052_GB,complete,0,3,3,9
Week_12_GB_vs_DET_027_Q2_035_DET,incomplete,0,9,9,10
Week_12_GB_vs_DET_028_Q2_030_DET,incomplete,0,3,3,21
Week_12_GB_vs_DET_029_Q2_020_DET,incomplete,4,22,18,26
Week_12_GB_vs_DET_030_Q2_005_GB,complete,0,7,7,8
Week_12_GB_vs_DET_031_Q3_1424_DET,complete,0,10,10,15
Week_12_GB_vs_DET_032_Q3_1305_DET,complete,0,3,3,8
Week_12_GB_vs_DET_033_Q3_1146_GB,complete,0,5,5,8
Week_12_GB_vs_DET_034_Q3_1026_GB,complete,0,3,3,9
Week_12_GB_vs_DET_035_Q3_923_GB,complete,0,1,1,16
Week_12_GB_vs_DET_036_Q3_752_GB,incomplete,3,1,2,7
Week_12_GB_vs_DET_037_Q3_710_DET,complete,2,1,1,13
Week_12_GB_vs_DET_038_Q3_610_DET,complete,0,3,3,12
Week_12_GB_vs_DET_039_Q3_538_DET,incomplete,0,16,16,19
Week_12_GB_vs_DET_040_Q3_418_GB,complete,0,11,11,12
Week_12_GB_vs_DET_041_Q3_336_GB,complete,17,17,0,18
Week_12_GB_vs_DET_042_Q3_330_DET,complete,2,4,2,8
Week_12_GB_vs_DET_043_Q4_1425_DET,incomplete,2,1,1,7
Week_12_GB_vs_DET_044_Q4_1327_GB,complete,7,6,1,10
Week_12_GB_vs_DET_045_Q4_1241_GB,complete,0,3,3,10
Week_12_GB_vs_DET_046_Q4_1205_GB,incomplete,0,15,15,18
Week_12_GB_vs_DET_047_Q4_950_DET,complete,0,3,3,12
Week_12_GB_vs_DET_048_Q4_907_DET,incomplete,0,4,4,7
Week_12_GB_vs_DET_049_Q4_902_DET,complete,5,6,1,11
Week_12_GB_vs_DET_050_Q4_653_DET,incomplete,0,14,14,15
Week_12_GB_vs_DET_051_Q4_259_GB,incomplete,0,25,25,26
Week_12_GB_vs_DET_052_Q4_246_DET,complete,0,3,3,9
Week_12_GB_vs_DET_053_Q4_240_DET,complete,0,1,1,10
Week_12_GB_vs_DET_054_Q4_235_DET,incomplete,8,1,7,9
Week_12_GB_vs_DET_055_Q4_231_DET,complete,0,6,6,7
Week_12_GB_vs_DET_056_Q4_209_DET,complete,0,5,5,8
Week_12_GB_vs_DET_057_Q4_200_DET,complete,0,4,4,7
Week_12_GB_vs_DET_058_Q4_139_DET,complete,0,3,3,7
Week_12_GB_vs_DET_059_Q4_115_DET,complete,0,4,4,9
Week_12_GB_vs_DET_060_Q4_100_DET,complete,9,7,2,10
Week_12_GB_vs_DET_061_Q4_052_DET,complete,0,6,6,15
Week_12_GB_vs_DET_062_Q4_046_DET,complete,3,6,3,10
Week_12_JAX_vs_HOU_001_Q1_1500_HOU,complete,0,8,8,11
Week_12_JAX_vs_HOU_002_Q1_1434_HOU,complete,0,6,6,7
Week_12_JAX_vs_HOU_003_Q1_1111_JAX,complete,0,4,4,8
Week_12_JAX_vs_HOU_004_Q1_923_JAX,complete,0,7,7,14
Week_12_JAX_vs_HOU_005_Q1_805_JAX,incomplete,0,3,3,14
Week_12_JAX_vs_HOU_006_Q1_800_JAX,complete,3,11,8,12
Week_12_JAX_vs_HOU_007_Q1_641_JAX,incomplete,0,5,5,9
Week_12_JAX_vs_HOU_008_Q1_532_HOU,complete,0,6,6,7
Week_12_JAX_vs_HOU_009_Q1_450_HOU,incomplete,0,1,1,24
Week_12_JAX_vs_HOU_010_Q1_419_JAX,incomplete,0,1,1,8
Week_12_JAX_vs_HOU_011_Q2_1340_JAX,complete,0,1,1,8
Week_12_JAX_vs_HOU_012_Q2_943_HOU,complete,0,4,4,15
Week_12_JAX_vs_HOU_013_Q2_649_HOU,complete,0,10,10,11
Week_12_JAX_vs_HOU_014_Q2_637_JAX,complete,0,1,1,9
Week_12_JAX_vs_HOU_015_Q2_434_JAX,complete,0,5,5,8
Week_12_JAX_vs_HOU_016_Q2_233_JAX,incomplete,0,17,17,24
Week_12_JAX_vs_HOU_017_Q2_200_HOU,complete,3,1,2,6
Week_12_JAX_vs_HOU_018_Q2_124_HOU,complete,0,12,12,13
Week_12_JAX_vs_HOU_019_Q2_100_HOU,complete,0,9,9,13
Week_12_JAX_vs_HOU_020_Q2_042_HOU,complete,5,5,0,6
Week_12_JAX_vs_HOU_021_Q2_036_HOU,incomplete,2,1,1,10
Week_12_JAX_vs_HOU_022_Q2_020_JAX,complete,0,3,3,7
Week_12_JAX_vs_HOU_023_Q2_014_JAX,incomplete,0,8,8,13
Week_12_JAX_vs_HOU_024_Q2_010_JAX,complete,13,20,7,21
Week_12_JAX_vs_HOU_025_Q3_1449_JAX,incomplete,5,3,2,8
Week_12_JAX_vs_HOU_026_Q3_1445_JAX,complete,0,9,9,12
Week_12_JAX_vs_HOU_027_Q3_1313_JAX,complete,0,3,3,8
Week_12_JAX_vs_HOU_028_Q3_1157_JAX,interception,8,8,0,9
Week_12_JAX_vs_HOU_029_Q3_1149_HOU,complete,2,1,1,6
Week_12_JAX_vs_HOU_030_Q3_1128_HOU,complete,0,4,4,7
Week_12_JAX_vs_HOU_031_Q3_1047_HOU,complete,8,6,2,9
Week_12_JAX_vs_HOU_032_Q3_810_JAX,complete,0,8,8,14
Week_12_JAX_vs_HOU_033_Q3_653_JAX,complete,0,4,4,9
Week_12_JAX_vs_HOU_034_Q3_529_JAX,incomplete,1,7,6,11
Week_12_JAX_vs_HOU_035_Q3_439_JAX,incomplete,2,1,1,12
Week_12_JAX_vs_HOU_036_Q3_434_JAX,complete,0,1,1,9
Week_12_JAX_vs_HOU_037_Q3_429_HOU,complete,0,5,5,11
Week_12_JAX_vs_HOU_038_Q3_319_HOU,incomplete,6,6,0,9
Week_12_JAX_vs_HOU_039_Q3_154_JAX,complete,0,1,1,7
Week_12_JAX_vs_HOU_040_Q3_029_JAX,complete,0,3,3,9
Week_12_JAX_vs_HOU_041_Q4_1500_JAX,complete,0,1,1,7
Week_12_JAX_vs_HOU_042_Q4_1327_JAX,complete,0,6,6,7
Week_12_JAX_vs_HOU_043_Q4_1247_JAX,complete,0,3,3,7
Week_12_JAX_vs_HOU_044_Q4_1215_JAX,complete,0,1,1,6
Week_12_JAX_vs_HOU_045_Q4_929_HOU,incomplete,0,1,1,27
Week_12_JAX_vs_HOU_046_Q4_922_HOU,incomplete,0,21,21,25
Week_12_JAX_vs_HOU_047_Q4_801_JAX,incomplete,9,1,8,18
Week_12_JAX_vs_HOU_048_Q4_715_JAX,incomplete,6,5,1,8
Week_12_JAX_vs_HOU_049_Q4_705_HOU,incomplete,0,3,3,9
Week_12_JAX_vs_HOU_050_Q4_657_HOU,complete,2,17,15,18
Week_12_JAX_vs_HOU_051_Q4_631_HOU,complete,1,1,0,9
Week_12_JAX_vs_HOU_052_Q4_548_HOU,complete,0,1,1,8
Week_12_JAX_vs_HOU_053_Q4_522_HOU,complete,0,1,1,7
Week_12_JAX_vs_HOU_054_Q4_515_JAX,complete,0,7,7,10
Week_12_JAX_vs_HOU_055_Q4_317_JAX,incomplete,0,4,4,8
Week_12_JAX_vs_HOU_056_Q4_250_HOU,complete,0,1,1,9
Week_12_JAX_vs_HOU_057_Q4_230_HOU,complete,0,4,4,10
Week_12_JAX_vs_HOU_058_Q4_200_HOU,complete,0,3,3,9
Week_12_JAX_vs_HOU_059_Q4_140_HOU,complete,0,1,1,9
Week_12_JAX_vs_HOU_060_Q4_110_HOU,complete,0,6,6,7
Week_12_JAX_vs_HOU_061_Q4_047_HOU,incomplete,0,9,9,15
Week_12_KC_vs_LV_001_Q1_1337_LV,complete,0,3,3,12
Week_12_KC_vs_LV_002_Q1_1137_LV,complete,0,4,4,7
Week_12_KC_vs_LV_003_Q1_938_LV,complete,0,3,3,6
Week_12_KC_vs_LV_004_Q1_851_KC,incomplete,1,1,0,13
Week_12_KC_vs_LV_005_Q1_723_LV,complete,11,5,6,15
Week_12_KC_vs_LV_006_Q1_608_LV,complete,0,1,1,7
Week_12_KC_vs_LV_007_Q1_410_LV,complete,6,7,1,8
Week_12_KC_vs_LV_008_Q1_325_LV,complete,0,1,1,10
Week_12_KC_vs_LV_009_Q1_124_LV,complete,0,6,6,9
Week_12_KC_vs_LV_010_Q1_032_KC,complete,0,1,1,6
Week_12_KC_vs_LV_011_Q2_1341_KC,incomplete,0,15,15,27
Week_12_KC_vs_LV_012_Q2_1323_LV,complete,0,3,3,7
Week_12_KC_vs_LV_013_Q2_1233_KC,complete,0,4,4,9
Week_12_KC_vs_LV_014_Q2_1038_KC,complete,0,3,3,9
Week_12_KC_vs_LV_015_Q2_844_KC,complete,5,5,0,6
Week_12_KC_vs_LV_016_Q2_512_LV,incomplete,0,1,1,18
Week_12_KC_vs_LV_017_Q2_337_KC,complete,0,6,6,9
Week_12_KC_vs_LV_018_Q2_200_KC,complete,0,1,1,15
Week_12_KC_vs_LV_019_Q2_019_LV,incomplete,9,3,6,10
Week_12_KC_vs_LV_020_Q3_1428_KC,complete,0,1,1,6
Week_12_KC_vs_LV_021_Q3_1354_KC,complete,0,1,1,6
Week_12_KC_vs_LV_022_Q3_1137_KC,complete,0,5,5,8
Week_12_KC_vs_LV_023_Q3_1054_KC,complete,0,4,4,12
Week_12_KC_vs_LV_024_Q3_757_LV,incomplete,0,17,17,23
Week_12_KC_vs_LV_025_Q3_708_KC,incomplete,1,1,0,11
Week_12_KC_vs_LV_026_Q3_614_LV,complete,6,1,5,7
Week_12_KC_vs_LV_027_Q3_408_LV,complete,6,25,19,26
Week_12_KC_vs_LV_028_Q3_340_LV,complete,0,1,1,8
Week_12_KC_vs_LV_029_Q3_216_LV,incomplete,0,1,1,5
Week_12_KC_vs_LV_030_Q3_209_KC,complete,0,3,3,10
Week_12_KC_vs_LV_031_Q4_1500_KC,complete,8,8,0,9
Week_12_KC_vs_LV_032_Q4_1425_KC,complete,0,1,1,5
Week_12_KC_vs_LV_033_Q4_1348_KC,complete,0,3,3,8
Week_12_KC_vs_LV_034_Q4_1256_LV,complete,0,1,1,9
Week_12_KC_vs_LV_035_Q4_1041_LV,complete,6,5,1,9
Week_12_KC_vs_LV_036_Q4_933_KC,complete,2,1,1,16
Week_12_KC_vs_LV_037_Q4_825_KC,complete,0,7,7,8
Week_12_KC_vs_LV_038_Q4_728_LV,incomplete,4,4,0,7
Week_12_KC_vs_LV_039_Q4_724_LV,incomplete,2,10,8,11
Week_12_KC_vs_LV_040_Q4_720_LV,complete,0,10,10,11
Week_12_KC_vs_LV_041_Q4_311_LV,complete,0,1,1,11
Week_12_KC_vs_LV_042_Q4_244_LV,complete,0,1,1,7
Week_12_KC_vs_LV_043_Q4_239_LV,incomplete,8,8,0,9
Week_12_LA_vs_ARI_001_Q1_1500_LA,incomplete,9,6,3,12
Week_12_LA_vs_ARI_002_Q1_1426_LA,complete,23,23,0,24
Week_12_LA_vs_ARI_003_Q1_1322_LA,incomplete,0,5,5,18
Week_12_LA_vs_ARI_004_Q1_1149_LA,complete,0,9,9,10
Week_12_LA_vs_ARI_005_Q1_1123_LA,complete,0,5,5,10
Week_12_LA_vs_ARI_006_Q1_1041_ARI,complete,0,7,7,8
Week_12_LA_vs_ARI_007_Q1_930_ARI,complete,6,6,0,7
Week_12_LA_vs_ARI_008_Q1_850_ARI,complete,0,5,5,9
Week_12_LA_vs_ARI_009_Q1_813_ARI,complete,0,1,1,7
Week_12_LA_vs_ARI_010_Q1_729_ARI,complete,0,1,1,8
Week_12_LA_vs_ARI_011_Q1_648_ARI,incomplete,0,1,1,21
Week_12_LA_vs_ARI_012_Q1_541_ARI,incomplete,2,1,1,6
Week_12_LA_vs_ARI_013_Q1_450_LA,complete,0,4,4,9
Week_12_LA_vs_ARI_014_Q1_352_LA,complete,0,1,1,10
Week_12_LA_vs_ARI_015_Q1_315_LA,complete,8,8,0,9
Week_12_LA_vs_ARI_016_Q1_246_LA,complete,0,4,4,8
Week_12_LA_vs_ARI_017_Q1_033_ARI,incomplete,0,4,4,10
Week_12_LA_vs_ARI_018_Q1_031_ARI,incomplete,0,4,4,21
Week_12_LA_vs_ARI_019_Q1_027_ARI,complete,4,4,0,8
Week_12_LA_vs_ARI_020_Q2_1327_LA,complete,0,3,3,13
Week_12_LA_vs_ARI_021_Q2_1249_LA,complete,0,1,1,9
Week_12_LA_vs_ARI_022_Q2_1123_LA,complete,0,4,4,8
Week_12_LA_vs_ARI_023_Q2_1001_LA,complete,2,1,1,10
Week_12_LA_vs_ARI_024_Q2_957_ARI,incomplete,1,26,25,29
Week_12_LA_vs_ARI_025_Q2_305_ARI,complete,0,1,1,7
Week_12_LA_vs_ARI_026_Q2_200_ARI,incomplete,7,4,3,10
Week_12_LA_vs_ARI_027_Q2_156_LA,complete,0,9,9,11
Week_12_LA_vs_ARI_028_Q2_151_LA,complete,0,1,1,12
Week_12_LA_vs_ARI_029_Q2_148_LA,complete,4,1,3,14
Week_12_LA_vs_ARI_030_Q2_059_ARI,complete,0,1,1,7
Week_12_LA_vs_ARI_031_Q2_053_ARI,incomplete,2,1,1,7
Week_12_LA_vs_ARI_032_Q2_049_ARI,incomplete,0,15,15,24
Week_12_LA_vs_ARI_033_Q2_025_LA,complete,0,8,8,11
Week_12_LA_vs_ARI_034_Q2_021_LA,interception,1,1,0,10
Week_12_LA_vs_ARI_035_Q2_015_ARI,incomplete,4,1,3,7
Week_12_LA_vs_ARI_036_Q3_1425_ARI,incomplete,0,10,10,28
Week_12_LA_vs_ARI_037_Q3_1300_ARI,incomplete,7,5,2,8
Week_12_LA_vs_ARI_038_Q3_1256_ARI,complete,6,6,0,7
Week_12_LA_vs_ARI_039_Q3_1205_ARI,complete,0,10,10,18
Week_12_LA_vs_ARI_040_Q3_739_LA,incomplete,0,1,1,13
Week_12_LA_vs_ARI_041_Q3_733_ARI,complete,0,1,1,8
Week_12_LA_vs_ARI_042_Q3_659_ARI,complete,0,3,3,6
Week_12_LA_vs_ARI_043_Q3_620_ARI,incomplete,0,1,1,16
Week_12_LA_vs_ARI_044_Q3_512_ARI,incomplete,5,1,4,6
Week_12_LA_vs_ARI_045_Q3_503_LA,incomplete,0,6,6,18
Week_12_LA_vs_ARI_046_Q3_458_LA,complete,0,4,4,7
Week_12_LA_vs_ARI_047_Q3_249_LA,complete,5,5,0,6
Week_12_LA_vs_ARI_048_Q3_041_LA,complete,0,1,1,9
Week_12_LA_vs_ARI_049_Q4_1245_LA,complete,7,7,0,13
Week_12_LA_vs_ARI_050_Q4_1241_ARI,complete,2,1,1,7
Week_12_LA_vs_ARI_051_Q4_1209_ARI,incomplete,2,2,0,14
Week_12_LA_vs_ARI_052_Q4_957_LA,complete,0,4,4,11
Week_12_LA_vs_ARI_053_Q4_819_ARI,incomplete,9,7,2,10
Week_12_LA_vs_ARI_054_Q4_659_ARI,complete,0,1,1,7
Week_12_LA_vs_ARI_055_Q4_625_ARI,complete,7,5,2,8
Week_12_LA_vs_ARI_056_Q4_601_ARI,complete,0,1,1,8
Week_12_LA_vs_ARI_057_Q4_517_ARI,complete,14,14,0,15
Week_12_LA_vs_ARI_058_Q4_328_ARI,complete,0,4,4,7
Week_12_LA_vs_ARI_059_Q4_206_ARI,complete,0,1,1,7
Week_12_LA_vs_ARI_061_Q4_148_ARI,complete,7,7,0,8
Week_12_LA_vs_ARI_062_Q4_126_ARI,complete,0,6,6,7
Week_12_LA_vs_ARI_063_Q4_103_ARI,complete,0,3,3,14
Week_12_LA_vs_ARI_064_Q4_030_ARI,complete,0,3,3,16
Week_12_LA_vs_ARI_065_Q4_009_ARI,incomplete,0,3,3,27
Week_12_LA_vs_ARI_066_Q4_003_ARI,complete,8,8,0,9
Week_12_MIA_vs_NYJ_001_Q1_1328_NYJ,incomplete,0,1,1,13
Week_12_MIA_vs_NYJ_002_Q1_1246_NYJ,complete,0,6,6,9
Week_12_MIA_vs_NYJ_003_Q1_1137_MIA,incomplete,9,1,8,10
Week_12_MIA_vs_NYJ_004_Q1_1052_MIA,complete,16,14,2,22
Week_12_MIA_vs_NYJ_005_Q1_934_MIA,incomplete,0,9,9,10
Week_12_MIA_vs_NYJ_006_Q1_637_MIA,incomplete,0,6,6,16
Week_12_MIA_vs_NYJ_007_Q1_549_NYJ,complete,0,6,6,7
Week_12_MIA_vs_NYJ_008_Q1_416_MIA,complete,0,3,3,11
Week_12_MIA_vs_NYJ_009_Q1_213_MIA,complete,0,1,1,10
Week_12_MIA_vs_NYJ_010_Q1_133_MIA,incomplete,3,4,1,7
Week_12_MIA_vs_NYJ_011_Q1_047_NYJ,complete,0,1,1,8
Week_12_MIA_vs_NYJ_012_Q2_1500_NYJ,complete,0,3,3,7
Week_12_MIA_vs_NYJ_013_Q2_1255_MIA,complete,0,7,7,10
Week_12_MIA_vs_NYJ_014_Q2_1230_MIA,incomplete,8,8,0,9
Week_12_MIA_vs_NYJ_015_Q2_1145_MIA,complete,0,6,6,7
Week_12_MIA_vs_NYJ_016_Q2_938_MIA,complete,0,1,1,19
Week_12_MIA_vs_NYJ_017_Q2_825_MIA,complete,0,1,1,9
Week_12_MIA_vs_NYJ_018_Q2_737_NYJ,complete,3,1,2,7
Week_12_MIA_vs_NYJ_019_Q2_525_MIA,complete,0,1,1,10
Week_12_MIA_vs_NYJ_020_Q2_217_NYJ,complete,0,1,1,9
Week_12_MIA_vs_NYJ_021_Q2_119_NYJ,complete,0,5,5,10
Week_12_MIA_vs_NYJ_022_Q2_105_MIA,interception,8,8,0,11
Week_12_MIA_vs_NYJ_023_Q2_027_MIA,complete,0,3,3,8
Week_12_MIA_vs_NYJ_024_Q2_013_MIA,complete,0,6,6,16
Week_12_MIA_vs_NYJ_025_Q2_009_MIA,interception,3,7,4,10
